KO_ID	KO_function	SRS020862	SRS022143	SRS022149	SRS022281	SRS022530	SRS022536	SRS022719	SRS022725	SRS022883	SRS023352	SRS023358	SRS042307	SRS043461	SRS043494	SRS043663	SRS043942	SRS044366	SRS045313	SRS045588	SRS045602	SRS046595	SRS047126	SRS047824	SRS048744	SRS049211	SRS050244	SRS050709	SRS051228	SRS051941	SRS052227	SRS052570	SRS052604	SRS052876	SRS053895	SRS054196	SRS054687	SRS055401	SRS055426	SRS056090	SRS056113	SRS056327	SRS056951	SRS057244	SRS057619	SRS057791	SRS058053	SRS058693	SRS063485
K20984	2-methylbutanoate polyketide synthase [EC:2.3.1.244]	120.91680000000001	297.4133	43.5787	0.0	14.0	4.8219	0.0	42.830600000000004	426.2804	59.0757	43.6517	12.6899	7.0936	0.0	0.0	65.1285	14.5915	28.0611	12.9223	21.9699	46.6053	121.0041	608.8393	16.5622	0.0	451.5265	0.0	38.7399	33.9736	16.3061	0.0	0.0	42.027100000000004	0.0	118.25739999999999	13.9339	0.0	75.2427	49.6492	50.412600000000005	83.5461	20.3787	74.5794	4.8139	116.81649999999999	73.5322	255.0664	430.03589999999997
K20985	dihydromonacolin L-[lovastatin nonaketide synthase] thioesterase [EC:3.1.2.31]	6.1533	0.0	6.7431	0.0	0.0	0.0	0.0	0.0	15.825600000000001	0.0	0.0	11.2588	0.0	40.5	0.0	8.4373	64.1171	0.0	6.8437	0.0	0.0	22.4272	5.8864	0.0	0.0	44.727599999999995	0.0	1.156	0.0	0.0	0.0	0.0	4.922	0.0	0.0	0.0	0.0	0.0	0.0	88.5109	0.0	0.0	0.0	221.7407	0.0	0.0	0.0	112.5381
K20991	all-trans-retinyl ester 13-cis isomerohydrolase [EC:3.1.1.90]	0.0	5.4242	8.0	3.3925	0.0	0.0	0.0	0.0	13.1515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.2625	0.0	0.0	4.1198	0.0	24.0	35.0	14.1818	0.0	0.0	17.6696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K20992	pyrethroid hydrolase [EC:3.1.1.88]	100.92269999999999	250.5916	83.0108	557.3592	148.9368	462.87390000000005	118.0	176.10920000000002	639.5464	254.55990000000003	50.5314	12.1819	364.8525	252.43110000000001	699.132	71.7943	47.4219	0.0	10.0502	111.5434	230.3796	246.6199	333.1061	125.9324	9.3386	243.4133	0.0	208.9297	191.21359999999999	59.1528	94.13	0.0	591.2655	122.0349	161.5265	269.4235	233.9009	208.2775	119.00970000000001	207.95999999999998	341.8475	39.2189	73.155	129.9395	339.77139999999997	122.7974	385.2631	521.5908000000001
K21000	polysaccharide biosynthesis protein PslG	16.046	0.0	0.0	64.3966	0.0	91.52279999999999	0.0	71.9469	76.5947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.1054	0.0	0.0	0.0	0.0	15.6526	0.0	0.0	0.0	0.0	0.0	11.4947	66.0331	0.0	0.0	18.7783	40.993	0.0	19.2511	0.0	0.0	0.0	11.4496	65.1665	0.0	14.1098	0.0	15.8354	0.0	22.6368	0.0	141.2201
K21001	polysaccharide biosynthesis protein PslH	0.0	314.5085	15.91	116.124	45.108000000000004	129.4518	0.0	67.9671	392.8858	253.5083	16.1905	7.6936	18.0	48.5988	0.0	9.9095	0.0	4.5052	0.0	0.0	21.1623	35.0321	78.6611	23.3417	85.55860000000001	226.271	0.0	10.2704	24.6875	0.0	0.0	16.4966	58.9004	22.143700000000003	21.9113	49.190200000000004	15.3184	25.9994	0.0	24.0	156.6866	0.0	21.7486	0.0	81.1048	62.052499999999995	72.684	161.7163
K21003	polysaccharide biosynthesis protein PslJ	0.0	320.92289999999997	0.0	13.9248	95.9918	10.0411	10.6305	0.0	25.8951	89.7664	0.0	0.0	209.16	194.534	164.37279999999998	272.8607	0.0	0.0	0.0	149.55200000000002	168.1845	0.0	351.84520000000003	305.8949	0.0	244.5488	0.0	0.0	7.9336	89.1784	141.3268	0.0	0.0	0.0	8.3991	537.2415	0.0	219.5605	0.0	9.0	255.3367	0.0	145.2251	9.6143	463.6903	0.0	403.57349999999997	14.635
K21006	polysaccharide biosynthesis protein PelA	0.0	152.5493	53.1494	0.0	78.5791	11.964400000000001	14.5427	46.423100000000005	104.4889	100.2794	0.0	0.0	33.6961	46.5231	21.2554	10.1173	0.0	7.8881	0.0	18.8676	28.677500000000002	0.0	157.5387	34.1551	0.0	214.6574	0.0	0.0	0.0	0.0	0.0	0.0	24.4879	0.0	0.0	63.5435	0.0	46.7318	0.0	5.696	97.4584	10.3066	8.401	0.0	164.1539	5.012	83.0911	6.4393
K21011	polysaccharide biosynthesis protein PelF	528.5527999999999	169.5261	106.5655	658.3016	135.68880000000001	711.1732	76.73599999999999	423.77760000000006	920.9533	153.69709999999998	85.8668	132.8371	65.6518	148.3254	320.43010000000004	309.09799999999996	133.1827	26.59	132.4143	224.5585	94.53	302.48449999999997	145.2375	253.2309	0.0	52.9378	11.1358	303.4683	482.3858	49.3572	23.0	277.563	567.2387	370.2963	465.7475	568.7991999999999	367.7169	284.9602	228.55290000000002	570.9944	147.0807	126.9267	24.0	856.7729999999999	262.0203	508.5414	294.9781	564.9789
K21012	polysaccharide biosynthesis protein PelG	22.4364	101.875	5.2172	104.7558	91.876	19.143500000000003	12.2617	36.0838	76.8771	7.7534	25.1328	0.0	67.9449	81.31569999999999	126.2783	18.6087	0.0	0.0	0.0	101.6267	49.6247	0.0	115.67750000000001	5.0702	0.0	21.5597	0.0	21.3363	27.128999999999998	0.0	0.0	0.0	16.1102	4.8439	0.0	142.6738	21.102800000000002	100.8733	0.0	18.6798	92.3205	22.7658	0.0	0.0	16.7459	36.7421	158.5248	91.7504
K21015	desulfo-A47934 sulfotransferase [EC:2.8.2.36]	0.0	5.8396	2.3439	7.164	23.2541	87.0316	21.9545	0.0	29.8164	10.9026	0.0	0.0	45.5738	218.8646	28.5516	164.0	0.0	0.0	0.0	122.2089	43.5791	0.0	45.7742	69.9531	7.3161	15.4826	4.962	7.3895	9.9285	115.7348	0.0	5.3625	0.0	0.0	9.7302	488.9895	2.4815	20.0277	0.0	0.0	39.126400000000004	0.0	16.0024	6.4005	63.8071	19.8379	94.4194	14.0
K21017	cocaine esterase [EC:3.1.1.84]	0.0	272.58389999999997	9.224	9.7861	0.0	56.8056	0.0	132.6177	6.4081	98.56460000000001	0.0	75.5599	21.0385	56.8803	303.3617	247.4348	0.0	0.0	0.0	88.2841	485.69809999999995	0.0	214.4827	244.6603	0.0	134.4618	0.0	0.0	5.5417	71.3372	16.763	0.0	0.0	0.0	0.0	0.0	105.6494	35.7257	13.3553	48.7558	34.9998	0.0	24.0	53.8735	60.1449	15.7137	135.4906	14.7044
K21018	fumonisin B1 esterase [EC:3.1.1.87]	35.2119	114.65679999999999	271.30559999999997	1258.4619	50.533300000000004	918.2933	175.4453	395.4417	745.4275	150.3933	211.9565	41.6507	5.8128	65.1515	157.2238	26.2189	78.53020000000001	6.8191	138.5105	50.2286	26.2842	211.01080000000002	291.2847	170.17940000000002	95.2054	545.5729	0.0	421.1646	340.0569	136.87709999999998	11.9363	316.2463	759.2601999999999	84.7906	690.9937	23.023600000000002	122.1309	45.432199999999995	143.44799999999998	499.7609	123.13140000000001	78.4536	41.3452	451.9944	96.0483	481.1247	34.5323	1105.2324
K21023	diguanylate cyclase [EC:2.7.7.65]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.8892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.7675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.8852
K21026	acetylajmaline esterase [EC:3.1.1.80]	0.0	17.6406	0.0	8.5023	0.0	26.076	0.0	0.0	34.4795	30.0469	40.0	0.0	0.0	0.0	8.5926	0.0	0.0	0.0	0.0	0.0	45.4894	0.0	48.042300000000004	2.8447	9.8333	27.272	0.0	0.0	0.0	6.4831	12.2986	0.0	0.0	0.0	0.0	0.0	65.5074	0.0	3.498	0.0	15.1647	0.0	0.0	0.0	3.0	7.5359	0.0	8.4554
K21028	molybdopterin synthase sulfurtransferase [EC:2.8.1.11]	30.0	134.5387	4.679	10.0489	174.1849	26.6645	319.3637	67.0623	51.347	76.7962	0.0	5.3104	43.424	36.3804	83.89320000000001	7.368	0.0	0.0	19.9401	125.7353	105.59100000000001	51.4369	26.245	27.0803	0.0	137.6345	0.0	0.0	0.0	27.5783	253.2687	0.0	26.9394	4.4762	0.0	224.01729999999998	4.8415	82.2875	0.0	17.8588	52.825900000000004	17.2113	317.8122	5.8002	78.7378	0.0	230.4252	785.1963
K21029	molybdopterin-synthase adenylyltransferase [EC:2.7.7.80]	0.0	0.0	0.0	125.1169	227.3067	45.5188	1350.1333	76.1667	244.436	0.0	0.0	18.7311	0.0	17.3453	0.0	0.0	0.0	0.0	0.0	201.464	678.62	27.617	333.2653	144.0	33.0	267.0773	13.0	14.0	29.0119	66.1027	509.5427	0.0	126.86019999999999	395.7498	156.1692	0.0	14.2565	29.888	105.6792	34.9734	0.0	18.0	344.288	8.9124	0.0	20.158	440.6893	1284.7658999999999
K21030	D-ribitol-5-phosphate cytidylyltransferase [EC:2.7.7.40]	186.0754	117.3438	22.316499999999998	24.0494	119.5317	51.331900000000005	201.6973	142.7729	39.599000000000004	108.2059	132.2077	26.4054	122.7485	417.51480000000004	817.2872	214.3686	0.0	18.596	0.0	289.6497	687.3799	38.8758	103.8933	147.5685	0.0	145.5249	0.0	69.43639999999999	85.85159999999999	115.0523	15.94	26.1483	135.5467	8.8856	43.8926	308.99150000000003	73.4209	123.6986	156.27120000000002	91.8841	138.3237	25.3065	68.675	39.6045	403.2989	115.0791	315.2655	90.14829999999999
K21035	cytochrome P450 family 105 subfamily E polypeptide 1	0.0	63.3058	0.0	0.0	0.0	14.7867	4.4696	12.5908	0.0	0.0	0.0	4.0294	0.0	0.0	26.9317	0.0	0.0	0.0	0.0	0.0	22.1856	0.0	0.0	34.4259	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	4.1617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.895	0.0	0.0	0.0	0.0	8.7034	0.0	13.4552
K21038	Bordetella phage reverse transcriptase [EC:2.7.7.49]	46.521	214.2929	80.6165	231.13569999999999	81.1959	172.8616	47.0935	83.4347	142.6816	299.5075	42.501000000000005	0.0	81.162	67.72	42.177	18.037	81.7679	0.0	31.9886	93.94	69.8508	42.288399999999996	145.2518	96.9783	582.137	115.8003	0.0	87.68209999999999	95.49510000000001	39.0917	0.0	15.1091	88.406	16.2735	30.4765	63.6832	183.9705	0.0	111.30720000000001	279.44559999999996	150.4472	90.93629999999999	13.908999999999999	123.29520000000001	265.2135	191.4561	100.86	94.027
K21040	HHV6 CCR2 chemokine agonist	17.6074	80.42609999999999	24.6102	27.4562	190.6285	0.0	29.648	12.7636	99.0264	102.3583	0.0	0.0	66.3747	393.3773	32.6992	27.912599999999998	0.0	29.3883	0.0	0.0	46.2718	54.9865	305.5009	78.6446	0.0	48.7171	0.0	52.5432	0.0	33.7172	4.6865	26.308	0.0	12.0946	6.8116	0.0	0.0	33.6991	0.0	128.1837	17.9477	0.0	165.9034	43.4244	40.7033	16.1327	176.8732	40.4043
K21041	HCMV CEACAM1-like protein	10.2125	23.0504	14.0942	70.6583	0.0	127.8735	8.1695	16.4044	62.1918	312.28090000000003	137.1044	0.0	0.0	10.0	76.8408	164.3184	0.0	15.0458	14.5826	339.2188	162.7961	97.35	354.47810000000004	34.6293	27.444499999999998	0.0	0.0	6.8292	137.6608	129.0	13.0764	35.1275	38.4356	9.023	11.986	400.696	11.4016	0.0	0.0	0.0	0.0	5.1333	0.0	27.5083	104.2704	20.4167	7.1111	28.0993
K21042	HCMV protein UL11	223.511	820.5671	1057.1271	893.2906999999999	289.5239	2158.4673000000003	1131.9384	681.9590000000001	2302.8926	636.2074	1253.8625	77.66850000000001	372.2305	949.4525	991.3191	306.3372	98.8308	90.8742	325.1762	1004.0858	405.262	510.3494	399.7253	261.5793	20.735	981.1156	2.9933	888.0151	1821.8662	165.8987	95.47370000000001	386.7505	1842.1118999999999	606.2429999999999	620.3543999999999	997.8542	337.4151	615.3489999999999	374.8179	649.5092999999999	579.1578000000001	247.3358	231.1793	1052.714	453.5436	1143.1246	343.844	1092.4375
K21043	HCMV immunoevasion protein	5.7721	230.7771	36.618700000000004	116.0232	56.0	18.0558	20.3221	146.9691	57.8836	189.4289	22.1905	0.0	25.0112	27.8503	156.8367	0.0	0.0	9.6051	18.0	0.0	18.3711	144.0	57.7177	25.6641	4.5	64.3118	0.0	13.675899999999999	3.9272	7.8963	18.1386	0.0	28.625	7.1572	54.0179	21.3048	7.2074	23.5655	68.4509	27.4471	14.0	0.0	4.8333	12.1178	27.0298	5.4879	18.7402	41.8019
K21044	HCMV protein UL40	0.0	49.3657	5.0207	86.6558	0.0	93.52720000000001	25.786	46.2568	35.7665	13.9892	0.0	0.0	40.3733	10.6472	0.0	0.0	19.1733	10.4704	10.5436	4.7302	0.0	31.5981	40.2556	0.0	0.0	35.598	0.0	0.0	8.8339	0.0	0.0	0.0	6.0949	4.2308	14.1379	0.0	145.1515	81.7984	0.0	5.7175	0.0	0.0	3.2262	0.0	140.4741	13.096	130.4666	51.1387
K21046	HCMV chemokine vCXCL1	0.0	3.6667	10.5427	39.9852	0.0	0.0	0.0	0.0	0.0	289.8385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.3951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.7703	10.4683	0.0	0.0	0.0	0.0	50.8733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K21047	HCMV TNF alpha-like receptor UL144	332.2362	568.3718	66.7621	180.64260000000002	198.44209999999998	258.68489999999997	80.0936	215.9343	505.49080000000004	642.4869	116.269	63.8275	344.2933	170.62	786.8907	293.0206	38.5551	35.913700000000006	103.7588	99.5538	299.9132	72.9022	989.4866	360.7018	26.1787	526.6425	7.3333	31.8194	111.9702	131.52700000000002	22.0	8.311	174.2368	182.8584	186.9095	667.6952	264.3839	240.549	43.7152	208.611	457.7226	42.692899999999995	27.4444	117.9253	952.8799	118.33469999999998	136.7	266.7106
K21048	HCMV membrane glycoprotein UL142	0.0	345.8514	4.2976	0.0	0.0	0.0	37.3424	14.4251	20.5088	68.3904	0.0	0.0	14.1438	28.5597	0.0	18.1329	0.0	8.2686	14.2708	0.0	0.0	3.5293	25.4904	12.4517	5.9114	455.2663	0.0	0.0	0.0	27.9766	0.0	9.1654	3.6523	0.0	0.0	69.0	31.9384	54.455600000000004	0.0	0.0	8.0	0.0	93.8672	0.0	82.33930000000001	0.0	12.9563	17.5362
K21050	HCMV unique short US2 glycoprotein	0.0	0.0	10.7602	10.3535	7.0455	8.8557	2.9333	23.102800000000002	0.0	0.0	16.263399999999997	0.0	4.881	78.0	0.0	0.0	0.0	0.0	24.2704	0.0	0.0	21.0	0.0	5.4112	46.4369	0.0	0.0	0.0	8.0452	50.6789	9.0	0.0	0.0	4.8698	0.0	0.0	36.8716	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	38.5577	10.5	30.910800000000002
K21051	HCMV unique short US10 glycoprotein	0.0	104.9697	0.0	31.868199999999998	27.3354	0.0	28.003500000000003	4.7008	0.0	100.7976	7.3333	0.0	85.55799999999999	132.9396	10.2533	8.3597	0.0	0.0	0.0	16.3232	41.5877	0.0	263.30969999999996	46.7621	0.0	129.0189	0.0	0.0	0.0	27.240199999999998	44.997	0.0	14.6381	0.0	0.0	51.7838	0.0	26.3727	0.0	0.0	45.169799999999995	23.645699999999998	84.1114	0.0	115.9587	5.9871	60.7522	0.0
K21053	adenine deaminase [EC:3.5.4.2]	0.0	109.5925	0.0	10.198	191.9178	29.553	1128.1869	150.8274	110.9368	54.9662	0.0	32.0	187.6256	168.21269999999998	16.038	6.5776	0.0	0.0	8.3851	282.40099999999995	629.6116000000001	154.9821	550.6295	96.8749	0.0	585.3382	22.1702	11.2149	52.0637	63.2351	301.8236	0.0	149.0523	198.6388	61.0853	524.2241	24.418699999999998	15.0	0.0	0.0	173.7366	13.2438	403.9171	0.0	180.50580000000002	0.0	336.2323	92.4114
K21055	3-deoxy-D-glycero-D-galacto-nononate 9-phosphatase [EC:3.1.3.103]	0.0	7.3474	0.0	42.0	0.0	44.875	0.0	0.0	35.1515	0.0	5.7004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5071	0.0	0.0	0.0	41.0	0.0	4.1488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.2088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.747	13.7737	0.0	0.0
K21060	D-hydroxyproline dehydrogenase [EC:1.5.99.-]	0.0	0.0	0.0	51.0519	0.0	0.0	0.0	0.0	119.6868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.4447	0.0	0.0	158.8582	0.0	0.0	0.0	0.0	0.0	6.1144	25.8285	0.0	0.0	8.2123	74.5136	0.0	65.0873	0.0	0.0	0.0	26.1226	9.163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	137.6434
K21062	1-pyrroline-4-hydroxy-2-carboxylate deaminase [EC:3.5.4.22]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.1417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K21063	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase [EC:3.1.3.104]	0.0	89.5375	13.8795	137.3048	99.8585	168.6222	139.761	207.7815	70.99080000000001	0.0	0.0	0.0	0.0	24.0	16.1352	0.0	0.0	0.0	0.0	14.0	36.195	0.0	34.0	17.7657	193.0236	167.1721	0.0	25.6509	23.5566	166.5267	83.0157	83.6668	131.3145	0.0	0.0	48.2296	5.2879	22.1525	0.0	32.0	9.2972	0.0	135.0	0.0	0.0	12.0	171.1384	53.4427
K21064	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase [EC:3.1.3.104]	912.5436	3961.8835	434.2913	1504.6208	2483.5972	1788.3692999999998	2496.0163	2267.0633000000003	2128.1997	4112.5359	761.0277	560.3573	2108.4116	3711.6276	8805.5227	1929.8690000000001	306.2836	394.0059	81.0935	5170.9802	4644.6243	1269.2728	3959.4549	1827.3029	549.7434	4343.3377	9.246599999999999	775.9514	1099.83	1359.0361	656.0134	471.2938	2116.6504	616.0597	793.6038	5090.0952	820.9495	1661.3281	1323.8552	1426.8884	2095.9989	229.5094	1772.682	671.8695	4214.0162	1186.1073	4747.3498	2673.9749
K21065	beta-1,2-mannosidase [EC:3.2.1.197]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	121.992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K21069	ipsdienol synthase [EC:1.14.14.31]	0.0	99.97869999999999	7.6004	0.0	0.0	0.0	0.0	0.0	28.6112	0.0	0.0	0.0	0.0	0.0	3.7367	0.0	0.0	0.0	0.0	20.4392	0.0	0.0	37.9613	0.0	0.0	265.9065	0.0	0.0	0.0	0.0	0.0	12.199	64.7827	0.0	0.0	0.0	0.0	0.0	0.0	11.2475	6.7528	0.0	0.0	0.0	6.549	18.0	0.0	0.0
K21071	ATP-dependent phosphofructokinase / diphosphate-dependent phosphofructokinase [EC:2.7.1.11 2.7.1.90]	481.6309	573.5767	143.2866	981.9497	217.5788	642.7268	92.434	314.714	883.7423	392.9979	109.1499	135.57319999999999	188.0392	193.3466	200.04999999999998	169.2123	176.8984	0.0	132.3334	76.9026	97.0983	299.51	733.6078	254.5046	383.6607	497.91740000000004	0.0	220.10060000000001	679.3263000000001	0.0	20.0228	80.7979	277.2409	329.9172	428.0971	465.5859	201.96620000000001	117.072	124.5357	428.7076	309.5938	52.7463	37.6863	536.105	606.0037	211.9047	110.576	1437.4278
K21087	flagellar brake protein	0.0	0.0	0.0	35.75	0.0	0.0	18.3013	27.5692	80.9385	0.0	0.0	6.8077	0.0	0.0	0.0	0.0	0.0	0.0	45.7232	0.0	0.0	21.4231	0.0	0.0	0.0	0.0	0.0	0.0	25.4744	0.0	0.0	0.0	0.0	150.0692	28.8641	0.0	23.6808	0.0	40.1846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	758.3586
K21101	2-glutathionyl-2-methylbut-3-en-1-ol dehydrogenase [EC:1.1.1.398]	0.0	86.5652	0.0	38.0	6.0799	18.5988	47.2273	0.0	15.2944	100.2097	0.0	2.3965	100.0	39.7195	186.8499	0.0	0.0	0.0	0.0	177.0	0.0	8.7028	60.0	122.6332	0.0	93.5535	0.0	9.433	9.8928	84.3775	9.0744	11.1158	15.619	5.2788	6.8152	0.0	0.0	41.2463	0.0	0.0	148.24099999999999	0.0	27.6273	0.0	39.0421	7.1257	10.9752	58.2239
K21104	poly(ethylene terephthalate) hydrolase [EC:3.1.1.101]	203.0237	144.6479	137.0584	565.486	57.6668	523.2625	148.5946	555.2943	1112.9921	47.140100000000004	133.5759	31.617199999999997	0.0	47.930499999999995	10.2403	0.0	43.7935	28.2269	70.2871	4.8196	8.7325	137.4116	80.8499	33.5269	172.3469	287.5108	0.0	191.8103	886.4366	83.7971	17.6742	125.9349	648.7894	100.33189999999999	231.0658	30.9466	204.8067	17.2603	36.2322	177.2981	30.8619	47.969300000000004	33.0	260.5586	82.47579999999999	379.7278	81.7091	447.9205
K21105	mono(ethylene terephthalate) hydrolase [EC:3.1.1.102]	40.041399999999996	72.669	6.6233	274.2651	268.8295	244.1499	193.3414	267.7477	405.264	134.2826	42.3971	10.9343	109.23589999999999	85.6425	979.8086	5.9804	0.0	0.0	75.3596	11.3955	942.8746	64.2433	75.9086	154.6163	24.2586	264.4355	0.0	0.0	169.3285	166.6662	68.1774	8.9571	85.0122	257.23969999999997	79.5093	137.2859	170.4897	29.016	106.4796	110.7462	78.4959	32.3142	237.0132	9.8048	182.4661	36.3782	632.3562000000001	1773.0447000000001
K21106	isoprene-epoxide---glutathione S-transferase [EC:4.4.1.34]	0.0	0.0	13.3537	27.4836	129.43040000000002	211.0517	9.6488	200.79909999999998	222.29809999999998	126.5441	22.929299999999998	7.9108	110.42989999999999	35.7233	126.8207	3.6858	0.0	0.0	0.0	0.0	1181.1909	0.0	375.7607	12.7578	0.0	159.14710000000002	9.0	11.496	128.9359	101.11999999999999	0.0	0.0	7.0	0.0	0.0	12.3276	0.0	30.4721	62.9725	15.0	5.2635	3.5224	454.30870000000004	3.7585	24.6963	4.2417	349.141	82.2658
K21107	medium-chain-fatty-acid---[acyl-carrier-protein] ligase [EC:6.2.1.47]	9.3734	160.03029999999998	0.0	14.379199999999999	47.9428	44.992000000000004	4.0506	36.824799999999996	729.5587	130.6985	47.2902	47.5586	7.461	43.6477	9.0369	36.0229	58.3748	0.0	48.8557	187.8089	0.0	35.391999999999996	106.3528	96.5682	111.0	89.8224	0.0	48.6719	69.94200000000001	28.114	6.562	0.0	122.7199	0.0	164.3701	0.0	61.8484	0.0	9.0714	194.0785	0.0	17.5336	0.0	546.6396	147.5676	93.27629999999999	4.5869	434.9615
K21115	cytochrome P450 family 107 subfamily B1	0.0	33.0262	0.0	40.9813	0.0	0.0	3.91	11.8148	6.8182	0.0	0.0	0.0	10.84	0.0	0.0	13.824	0.0	0.0	7.2814	0.0	0.0	0.0	20.4741	0.0	0.0	0.0	0.0	3.5424	8.375	0.0	0.0	0.0	5.1944	0.0	0.0	0.0	0.0	0.0	0.0	2.7729	0.0	0.0	0.0	0.0	55.870200000000004	15.1129	5.3265	41.0798
K21120	1,8-cineole 2-endo-monooxygenase [EC:1.14.14.133]	0.0	22.757199999999997	15.4292	0.0	0.0	43.2464	40.568	6.3192	4.0869	10.9438	36.7877	0.0	29.327099999999998	109.1533	47.063	18.0381	11.3758	0.0	0.0	18.0	82.6904	0.0	7.4192	2.9294	3.6797	8.5505	0.0	4.0303	6.1164	40.7297	0.0	0.0	77.68	0.0	0.0	44.148500000000006	71.5928	18.9806	0.0	22.8669	9.6734	40.8063	9.0237	0.0	76.4063	18.6491	213.9201	79.9588
K21131	GDP-4-dehydro-6-deoxy-alpha-D-mannose 3-dehydratase [EC:4.2.1.168]	0.0	0.0	0.0	0.0	0.0	8.8149	0.0	0.0	14.7404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.640100000000004	0.0	0.0	12.6795	0.0	0.0	9.7815	0.0	0.0	0.0	0.0	0.0	0.0	64.4062	9.5441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K21140	[CysO sulfur-carrier protein]-S-L-cysteine hydrolase [EC:3.13.1.6]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.9531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K21147	sulfur-carrier protein adenylyltransferase/sulfurtransferase [EC:2.7.7.80 2.7.7.- 2.8.1.11 2.8.1.-]	404.46229999999997	0.0	133.81380000000001	1429.8294999999998	0.0	489.95270000000005	0.0	220.1835	861.5704000000001	26.2705	138.2497	44.390299999999996	30.2077	0.0	0.0	0.0	23.682299999999998	0.0	46.8949	0.0	40.1692	244.5001	9.3442	151.541	0.0	44.3643	0.0	208.09449999999998	330.8075	0.0	0.0	0.0	264.4458	304.91249999999997	445.30150000000003	355.4841	6.9204	0.0	195.17770000000002	402.6346	38.7194	36.0	15.0	454.489	244.41379999999998	193.863	0.0	298.7427
K21149	botryococcus squalene synthase [EC:1.3.1.96]	0.0	8.1401	0.0	8.5788	7.257899999999999	65.4342	0.0	0.0	60.5769	20.2918	0.0	0.0	26.2922	25.8858	0.0	17.1215	0.0	0.0	0.0	0.0	34.0	0.0	9.9506	5.2282	0.0	4.3239	0.0	0.0	0.0	0.0	12.196	0.0	0.0	0.0	0.0	22.3422	10.7143	7.1905	3.1199	3.5362	0.0	0.0	3.1846	0.0	31.8244	0.0	14.6484	0.0
K21150	botryococcene synthase [EC:1.3.1.97]	0.0	308.6744	25.3912	7.1493	54.8373	21.255200000000002	8.8869	31.582700000000003	83.8066	69.6771	5.6626	0.0	7.629	21.087	27.813000000000002	18.9209	0.0	0.0	0.0	34.3	9.9045	0.0	464.64730000000003	3.3314	17.6461	93.7102	0.0	0.0	10.3418	6.1425	0.0	24.753	17.0997	161.0	0.0	18.7703	23.3855	29.3363	8.2995	20.3151	31.383900000000004	0.0	17.8001	0.0	229.2226	0.0	14.5659	74.3776
