KO_ID	KO_function	SRS016474	SRS016529	SRS016569	SRS016575	SRS016647	SRS016665	SRS016740	SRS016746	SRS016815	SRS016858	SRS016876	SRS016969	SRS017007	SRS017025	SRS017076	SRS017088	SRS017120	SRS017139	SRS017209	SRS017227	SRS017279	SRS017304	SRS017324	SRS017330	SRS1041125
K17195	D-allulose-6-phosphate 3-epimerase [EC:5.1.3.-]	23.2805	0.0	0.0	30.3554	0.0	0.0	0.0	0.0	12.2427	0.0	0.0	0.0	5.7577	0.0	0.0	0.0	10.241299999999999	17.9207	0.0	32.1643	0.0	0.0	0.0	0.0	0.0
K17202	erythritol transport system substrate-binding protein	34.9633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.3955	3.8373	0.0	0.0	0.0	0.0	0.0	9.4363	0.0	12.9205	0.0	0.0	0.0	0.0	0.0
K17203	erythritol transport system permease protein	32.8355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.9155	0.0	0.0	0.0	0.0	0.0	0.0	17.2955	0.0	16.7031	0.0	0.0	0.0	0.0	0.0
K17204	erythritol transport system ATP-binding protein	30.5109	0.0	0.0	13.4262	0.0	0.0	0.0	0.0	0.0	0.0	10.697	0.0	0.0	0.0	0.0	0.0	0.0	25.9389	0.0	21.5235	0.0	0.0	0.0	0.0	0.0
K17211	curcumin/demethoxycurcumin synthase [EC:2.3.1.217 2.3.1.219]	0.0	0.0	0.0	28.4211	0.0	40.561099999999996	0.0	0.0	21.0063	317.2885	23.5109	12.9827	110.6034	4.3172	0.0	0.0	0.0	115.60050000000001	41.447	36.4563	0.0	18.966	13.9866	0.0	0.0
K17213	inositol transport system substrate-binding protein	77.618	0.0	435.3578	150.7312	0.0	150.2636	0.0	17.4698	387.8437	0.0	43.8207	767.7108999999999	1021.8031	618.7599	0.0	9.1928	193.7049	199.5525	957.1808000000001	258.3793	137.3813	218.9692	18.3131	6.6254	0.0
K17215	inositol transport system ATP-binding protein	0.0	0.0	0.0	39.407	0.0	66.09909999999999	0.0	0.0	0.0	0.0	16.4331	122.4655	0.0	18.729	0.0	0.0	0.0	18.3537	0.0	39.8124	0.0	54.727	0.0	0.0	0.0
K17218	sulfide:quinone oxidoreductase [EC:1.8.5.4]	17.6518	0.0	0.0	36.095	0.0	0.0	0.0	12.1856	26.1455	0.0	9.4019	0.0	0.0	0.0	0.0	0.0	0.0	21.6091	29.0	0.0	0.0	0.0	0.0	0.0	0.0
K17226	sulfur-oxidizing protein SoxY	23.0	0.0	0.0	3.9198	0.0	32.0	0.0	0.0	0.0	0.0	9.7733	0.0	0.0	17.0321	0.0	0.0	0.0	69.4256	0.0	151.335	0.0	13.9865	0.0	0.0	0.0
K17227	sulfur-oxidizing protein SoxZ	23.0	0.0	0.0	7.2973	0.0	32.0	0.0	0.0	7.0447	0.0	9.0	0.0	0.0	15.3153	0.0	0.0	0.0	70.0	0.0	148.6517	0.0	13.0	0.0	0.0	0.0
K17229	sulfide dehydrogenase [flavocytochrome c] flavoprotein chain [EC:1.8.2.3]	24.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	4.6467	0.0	11.2239	0.0	0.0	25.9355	0.0	0.0	0.0	66.5171	0.0	178.042	0.0	18.7522	0.0	0.0	0.0
K17230	cytochrome subunit of sulfide dehydrogenase	24.7182	0.0	0.0	63.7722	0.0	32.3062	0.0	20.3967	0.0	0.0	16.2836	0.0	0.0	0.0	0.0	0.0	0.0	8.9713	0.0	38.0701	0.0	10.6833	0.0	0.0	0.0
K17244	putative chitobiose transport system substrate-binding protein	0.0	43.4064	489.4463	0.0	60.7418	32.0602	56.4069	0.0	951.0038	292.6884	0.0	522.1929	222.12060000000002	0.0	111.022	0.0	508.0698	21.1735	69.3251	0.0	153.8911	0.0	101.4613	0.0	0.0
K17245	putative chitobiose transport system permease protein	0.0	26.095	58.7804	0.0	0.0	0.0	12.548	0.0	59.3962	0.0	0.0	27.7903	62.9536	0.0	37.3372	0.0	80.30680000000001	0.0	12.0	0.0	0.0	0.0	40.0638	0.0	0.0
K17246	putative chitobiose transport system permease protein	0.0	16.7074	58.0	0.0	8.9109	0.0	51.239900000000006	0.0	63.1619	14.099	0.0	0.0	64.0072	0.0	40.1452	0.0	147.9394	0.0	11.1559	0.0	17.3621	0.0	19.9658	0.0	0.0
K17248	N-acetylgalactosamine-N,N'-diacetylbacillosaminyl-diphospho-undecaprenol 4-alpha-N-acetylgalactosaminyltransferase [EC:2.4.1.291]	31.7887	0.0	0.0	81.4457	9.3387	16.432	16.79	0.0	133.4724	26.0374	73.13040000000001	168.6598	16.9772	0.0	27.832	0.0	26.6978	59.363600000000005	37.9716	79.4658	12.5461	16.0	17.0	0.0	0.0
K17249	GalNAc-alpha-(1->4)-GalNAc-alpha-(1->3)-diNAcBac-PP-undecaprenol alpha-1,4-N-acetyl-D-galactosaminyltransferase [EC:2.4.1.292]	37.5895	0.0	44.3144	108.6192	8.8565	0.0	38.0094	13.2456	288.87870000000004	55.162400000000005	87.093	252.1592	43.4624	0.0	44.1605	0.0	28.916	59.32	26.0	91.1383	30.1139	35.1701	35.4914	0.0	0.0
K17250	GalNAc5-diNAcBac-PP-undecaprenol beta-1,3-glucosyltransferase [EC:2.4.1.293]	30.3384	0.0	0.0	78.3767	9.6742	0.0	20.7323	16.3702	139.7145	29.4309	46.0	158.8457	0.0	0.0	41.4009	0.0	22.4962	7.0	26.0	66.2922	18.1672	0.0	18.0	0.0	0.0
K17251	undecaprenyl-diphosphooligosaccharide---protein glycotransferase [EC:2.4.99.19]	34.4375	0.0	36.4417	84.73169999999999	0.0	0.0	13.6074	0.0	20.0762	25.0292	71.53659999999999	156.2318	0.0	0.0	39.5899	0.0	0.0	39.5053	25.0796	0.0	10.4247	0.0	16.4393	0.0	0.0
K17290	oxidoreductase [EC:1.1.1.-]	152.64249999999998	388.1905	926.5248	696.1624	316.3102	282.6067	563.2815	244.5157	871.5891	202.0903	303.82980000000003	2713.3613	2867.3642	51.607800000000005	508.4839999999999	80.80149999999999	536.8919	652.7974	524.4867999999999	496.0249	279.4765	202.9959	488.4948	6.3648	0.0
K17315	glucose/mannose transport system substrate-binding protein	84.2968	0.0	88.6992	85.9063	29.5019	67.2693	29.842	20.0917	294.6621	38.0	47.9529	92.0	10.65	37.061099999999996	0.0	0.0	174.8949	9.3303	12.5306	31.2243	0.0	27.2787	78.5057	173.0857	0.0
K17316	glucose/mannose transport system permease protein	56.971000000000004	0.0	89.0	32.1882	30.0	40.1613	31.0	0.0	314.6818	38.0	9.7978	93.0	12.26	0.0	0.0	0.0	178.8447	12.6226	0.0	0.0	0.0	0.0	72.6624	0.0	92.4118
K17317	glucose/mannose transport system permease protein	49.9333	0.0	89.7774	0.0	30.6932	43.4175	31.8443	84.65270000000001	339.6061	38.0	17.2491	95.9326	13.4994	12.2936	7.188	0.0	181.7601	14.8199	5.3472	0.0	0.0	61.6718	68.5848	0.0	111.1333
K17318	putative aldouronate transport system substrate-binding protein	41.134899999999995	974.1345	596.3498	18.4015	228.3135	7.9292	195.6388	114.22670000000001	270.9003	256.3853	6.0837	322.6018	468.50509999999997	49.2368	911.0136000000001	245.31199999999998	604.7551	116.1338	233.5696	174.0847	28.492	137.72629999999998	139.3296	14.9557	9.1556
K17319	putative aldouronate transport system permease protein	70.10310000000001	1086.5449	586.6086	123.3339	164.9073	38.8016	250.8322	108.3168	469.0725	209.8627	14.5634	441.9098	566.8806000000001	334.9951	1039.3929	347.76230000000004	501.4316	383.837	188.7464	197.7849	113.3737	93.7149	214.0577	23.3763	16.5435
K17320	putative aldouronate transport system permease protein	58.7137	1081.7914	617.6455	111.3929	128.5547	54.703900000000004	215.9107	133.1117	491.3116	182.4723	25.8603	466.7574	702.3914	266.50280000000004	973.0355	227.516	594.4972	396.8806	257.3111	165.6778	128.3744	128.6487	301.5938	54.8164	18.2305
K17329	N,N'-diacetylchitobiose transport system substrate-binding protein	0.0	0.0	0.0	0.0	10.9448	11.3104	4.164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.7004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17330	N,N'-diacetylchitobiose transport system permease protein	0.0	0.0	0.0	0.0	20.6486	9.9735	5.7913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78.3419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17331	N,N'-diacetylchitobiose transport system permease protein	0.0	0.0	0.0	0.0	15.6128	9.0	9.9282	0.0	0.0	6.4489	0.0	0.0	0.0	0.0	0.0	0.0	116.7195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17362	acyl-coenzyme A thioesterase 13 [EC:3.1.2.-]	5.9111	0.0	108.96539999999999	8.037	4.0346	0.0	35.3408	0.0	39.6524	0.0	0.0	107.86240000000001	0.0	0.0	0.0	78.5235	22.3309	24.9679	10.3358	0.0	17.2049	4.0517	0.0	0.0	0.0
K17363	urocanate reductase [EC:1.3.99.33]	0.0	119.2193	681.5778	105.0252	49.6047	99.1347	71.7291	89.1056	192.68259999999998	0.0	15.117899999999999	1393.5674000000001	519.4962	63.9157	7.3355	0.0	236.901	57.6335	337.5487	134.0195	18.9437	21.4242	113.4777	0.0	0.0
K17382	serine beta-lactamase-like protein LACTB, mitochondrial	24.5511	0.0	0.0	386.821	0.0	107.7543	0.0	167.0001	28.4861	0.0	190.2472	211.9338	156.9219	7.2786	0.0	0.0	0.0	433.6417	176.79149999999998	376.8165	0.0	20.6936	0.0	0.0	0.0
K17462	putative AdoMet-dependent methyltransferase [EC:2.1.1.-]	0.0	0.0	39.1549	0.0	4.3773	0.0	67.1852	0.0	147.7517	20.1149	0.0	154.3279	113.6257	0.0	16.6699	0.0	89.4287	0.0	33.6604	3.8139	8.5663	0.0	54.265	0.0	0.0
K17465	D-glucosaminate PTS system EIIB component [EC:2.7.1.203]	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.5472	0.0	0.0	0.0	0.0	0.0	0.0	19.1419	0.0	0.0	0.0	0.0	0.0	0.0
K17466	D-glucosaminate PTS system EIIC component	0.0	3.0911	5.6451	0.0	26.0552	0.0	5.4101	0.0	0.0	14.1398	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17467	D-glucosaminate PTS system EIID component	0.0	0.0	0.0	0.0	24.6285	0.0	13.6278	0.0	0.0	8.7199	0.0	0.0	0.0	0.0	29.0	0.0	8.3472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17472	Rrf2 family transcriptional regulator, cysteine metabolism repressor	39.6481	0.0	162.4235	110.36070000000001	15.293099999999999	0.0	71.8415	34.9069	84.1289	5.78	50.2088	442.199	186.2965	5.2206	51.299099999999996	0.0	113.04310000000001	144.5143	163.2388	113.9293	17.1059	40.0	34.6053	0.0	0.0
K17489	methylmalonyl-CoA carboxyltransferase 12S subunit [EC:2.1.3.1]	70.7084	0.0	0.0	226.009	0.0	216.4676	0.0	305.264	0.0	0.0	95.9833	0.0	0.0	23.4277	0.0	0.0	0.0	792.1432	0.0	0.0	0.0	127.6455	0.0	0.0	0.0
K17490	methylmalonyl-CoA carboxyltransferase 1.3S subunit [EC:2.1.3.1]	150.68200000000002	0.0	0.0	258.9063	0.0	298.0154	0.0	350.4835	0.0	0.0	129.2231	0.0	0.0	60.9407	0.0	0.0	0.0	889.7986	0.0	166.3402	0.0	225.6942	0.0	12.0542	0.0
K17497	phosphomannomutase [EC:5.4.2.8]	12.0	0.0	0.0	56.794700000000006	0.0	31.1765	33.9008	0.0	0.0	0.0	44.1897	50.186499999999995	0.0	0.0	6.2897	0.0	0.0	38.9381	0.0	42.960499999999996	0.0	0.0	0.0	0.0	0.0
K17522	galectin-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	12.740300000000001	0.0	110.0	0.0	0.0	0.0	0.0	6.0313	0.0	0.0	4.5908	0.0	0.0	0.0	0.0	0.0
K17550	protein phosphatase 1 regulatory subunit 7	0.0	0.0	0.0	0.0	0.0	58.4088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17609	nucleoredoxin [EC:1.8.1.8]	129.5014	4.7806	285.1395	727.0958	199.6878	148.3074	309.7069	176.0893	790.6886	69.0	173.862	1860.943	603.9879	7.0	69.5951	0.0	511.5001	488.2941	392.3368	575.1777	21.761400000000002	25.8145	777.5941	0.0	0.0
K17624	endo-alpha-N-acetylgalactosaminidase [EC:3.2.1.97]	17.7387	32.7004	186.44010000000003	59.6447	41.343199999999996	32.9256	30.7501	20.9116	347.9443	34.342	0.0	118.89779999999999	13.8344	210.4472	22.1557	69.8071	167.8384	0.0	0.0	42.048	0.0	40.433	45.3626	0.0	18.1052
K17626	clorobiocin biosynthesis protein CloN1	7.0644	0.0	14.0	8.9737	0.0	0.0	7.2198	0.0	0.0	79.4442	0.0	18.7688	0.0	0.0	179.6288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17680	twinkle protein [EC:5.6.2.3]	0.0	0.0	0.0	10.5172	0.0	5.4348	0.0	25.1314	0.0	0.0	0.0	19.1611	16.73	0.0	0.0	0.0	4.6229	0.0	0.0	7.3748	0.0	0.0	0.0	0.0	0.0
K17686	P-type Cu+ transporter [EC:7.2.2.8]	334.2663	1056.651	2255.3	1250.7884999999999	568.6211	714.9704	789.8662	766.7714	1936.5004000000001	647.7734	582.9874	3395.7637999999997	2737.0906999999997	676.2142	603.5579	124.8383	1707.0741	2115.1855	1582.306	1242.2599	614.3329	1245.941	476.8327	314.06870000000004	74.33370000000001
K17713	outer membrane protein assembly factor BamB	40.1178	0.0	0.0	6.7273	0.0	56.0	0.0	0.0	0.0	0.0	35.1041	0.0	0.0	29.3535	0.0	0.0	0.0	82.6452	0.0	318.52840000000003	0.0	52.6031	0.0	0.0	0.0
K17723	dihydropyrimidine dehydrogenase (NAD+) subunit PreA [EC:1.3.1.1]	0.0	0.0	60.6015	0.0	0.0	0.0	7.6508	7.9509	0.0	0.0	15.0	30.2391	25.2549	0.0	0.0	0.0	61.5051	0.0	0.0	19.1948	0.0	21.1536	0.0	0.0	0.0
K17733	peptidoglycan LD-endopeptidase CwlK [EC:3.4.-.-]	48.8648	29.049500000000002	583.5072	340.9544	24.0	163.5839	128.4771	214.5921	263.5114	0.0	135.4373	647.8380999999999	1155.6393	0.0	4.9764	0.0	76.497	257.4969	905.338	381.68989999999997	93.01259999999999	79.671	18.262700000000002	0.0	0.0
K17758	ADP-dependent NAD(P)H-hydrate dehydratase [EC:4.2.1.136]	53.1096	632.3963	892.9114000000001	223.7562	101.0848	84.2713	180.3328	200.3555	512.9783	154.7598	69.7891	912.7495	2101.3044	263.3193	788.1312	277.2137	832.5462	446.2955	884.0547	340.7176	136.2418	263.9275	113.8745	42.257400000000004	19.5482
K17810	D-aspartate ligase [EC:6.3.1.12]	117.7126	59.312200000000004	595.9896	100.9608	146.102	90.2032	181.8064	93.6262	1098.1162	272.5	122.5941	667.3217999999999	200.71519999999998	76.2659	62.451499999999996	0.0	562.8795	197.7114	93.1226	212.3512	124.3035	155.37810000000002	159.9293	130.3161	144.3969
K17818	D-arabinitol dehydrogenase (NADP+) [EC:1.1.1.287]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	139.2598	7.4402	0.0	0.0	0.0	0.0	0.0	39.0	9.052	0.0	0.0	0.0	0.0	0.0
K17826	fumitremorgin C monooxygenase [EC:1.14.14.119]	7.6216	0.0	0.0	0.0	0.0	0.0	9.8764	8.0	7.4693	0.0	0.0	34.4637	0.0	11.3105	0.0	0.0	0.0	0.0	0.0	40.2105	56.2414	0.0	0.0	0.0	0.0
K17828	dihydroorotate dehydrogenase (NAD+) catalytic subunit [EC:1.3.1.14]	178.39249999999998	985.0032	1546.0837999999999	361.2732	473.6222	180.5897	851.6228	200.7475	1559.6301	227.988	119.1062	3569.9401	1884.8676	162.11939999999998	1075.6521	282.8092	1020.5376	568.1466	557.7755	542.9804	285.1354	257.8521	728.3823	33.4679	24.4601
K17832	geranial dehydrogenase [EC:1.2.1.86]	535.0073	1634.1358999999998	1313.4629	657.0091	309.9058	383.7501	349.99940000000004	990.2727	934.7684	554.519	299.5127	2026.9925	2275.5441	224.5976	253.7768	7.2249	1023.6315	870.7422	1120.1347	1432.1612	197.35840000000002	455.04150000000004	260.94800000000004	817.2193	156.6171
K17833	L-saccharopine oxidase [EC:1.5.3.18]	4.2857	0.0	217.4447	18.0	101.694	34.0	43.268	33.8282	100.0131	46.618	4.3397	131.9922	45.049800000000005	66.6638	54.7407	17.3916	102.378	25.9929	46.2323	111.5688	0.0	16.5923	13.3178	0.0	0.0
K17835	3-amino-4-hydroxybenzoic acid synthase [EC:4.1.99.20]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.4587	0.0	0.0	0.0	0.0	0.0
K17836	beta-lactamase class A [EC:3.5.2.6]	263.7177	2040.2429	1459.5362	386.4499	565.2347	338.0074	733.9839000000001	389.2694	1157.6668	444.5108	225.8163	1089.1352	1347.6517	327.5269	2125.5257	387.7569	1328.8833	1083.5056	379.741	334.8256	469.1284	292.984	660.1269	91.2091	29.410600000000002
K17838	beta-lactamase class D [EC:3.5.2.6]	9.7875	0.0	0.0	0.0	0.0	31.4491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17840	aminoglycoside 2'-N-acetyltransferase I [EC:2.3.1.59]	0.0	0.0	0.0	18.0	0.0	19.0	0.0	0.0	0.0	0.0	7.0213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.003	0.0	58.3706	0.0	0.0	0.0
K17865	3-hydroxybutyryl-CoA dehydratase [EC:4.2.1.55]	0.0	0.0	50.3103	38.624300000000005	0.0	0.0	0.0	3.116	7.6104	0.0	29.514899999999997	17.392699999999998	38.742599999999996	0.0	33.8153	0.0	0.0	4.9065	45.021699999999996	74.3599	0.0	15.0	5.4021	0.0	0.0
K17879	peroxisomal coenzyme A diphosphatase NUDT7 [EC:3.6.1.-]	0.0	0.0	0.0	14.676	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.4096	0.0	0.0	0.0	0.0	0.0
K17883	mycothione reductase [EC:1.8.1.15]	183.8061	767.5942	145.4141	188.9645	337.4142	275.8962	281.9309	884.1185	256.1778	17.2663	129.43	221.50650000000002	356.8138	78.214	343.0211	0.0	641.4524	803.2268	95.6962	260.4321	109.5852	456.5295	75.26490000000001	388.3916	72.5351
K17884	archaetidylinositol phosphate synthase [EC:2.7.8.39]	0.0	0.0	0.0	14.3596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17898	D-ornithine 4,5-aminomutase subunit beta [EC:5.4.3.5]	0.0	19.6336	294.2528	23.507199999999997	17.4695	46.0623	111.8665	16.2173	237.0014	0.0	38.0402	474.4883	379.7544	0.0	0.0	0.0	18.3012	27.1441	313.5443	63.0156	29.5513	80.547	48.819500000000005	0.0	0.0
K17899	D-ornithine 4,5-aminomutase subunit alpha [EC:5.4.3.5]	11.7392	21.0	277.526	49.137	16.36	45.3011	122.5924	16.8347	221.416	0.0	48.1139	490.735	436.3344	11.561	0.0	0.0	14.0293	25.3172	329.66150000000005	58.1731	30.8667	81.224	50.376	0.0	0.0
K17910	aminoglycoside 2''-phosphotransferase [EC:2.7.1.190]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5817	0.0	0.0	26.8579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17938	peptide/bleomycin uptake transporter	53.050799999999995	0.0	33.9773	133.7264	17.1696	28.890900000000002	18.9425	81.66929999999999	208.797	15.2962	77.7863	146.0376	20.418	0.0	43.7637	0.0	0.0	34.5019	36.4137	132.9041	0.0	18.097	24.2837	4.2781	0.0
K17939	GDP-perosamine N-acetyltransferase [EC:2.3.1.227]	102.91720000000001	78.4128	497.77459999999996	359.18330000000003	41.7729	165.8056	162.4899	92.45439999999999	294.7181	33.671	99.8671	462.2406	991.6498	18.095399999999998	36.4719	3.3519	385.75849999999997	334.9901	604.3874	456.7144	58.2668	27.532600000000002	111.1507	5.3539	3.3594
K17947	dTDP-L-rhamnose 4-epimerase [EC:5.1.3.25]	154.3891	0.0	0.0	194.8888	0.0	33.0333	0.0	72.1942	25.2432	0.0	13.0	243.6483	0.0	135.97729999999999	0.0	0.0	0.0	127.4781	5.5481	156.6559	0.0	168.2138	0.0	0.0	225.9004
K17948	N-acetylneuraminate epimerase [EC:5.1.3.24]	49.9671	0.0	0.0	131.5465	0.0	133.6913	0.0	179.2464	28.5575	0.0	106.1077	576.4415	225.9043	69.066	8.7137	0.0	0.0	243.2182	236.0508	265.97450000000003	0.0	97.68249999999999	0.0	0.0	0.0
K17992	NADP-reducing hydrogenase subunit HndB [EC:1.12.1.3]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K18011	beta-lysine 5,6-aminomutase beta subunit [EC:5.4.3.3]	54.2462	20.0	462.30330000000004	94.1553	26.0	70.8787	74.0581	119.5738	289.1091	4.8208	25.5606	612.3954	730.6899999999999	5.9533	10.9293	0.0	148.2153	15.4558	54.4583	209.0437	36.9205	11.6919	67.3158	0.0	0.0
K18012	L-erythro-3,5-diaminohexanoate dehydrogenase [EC:1.4.1.11]	74.3424	24.4981	447.18359999999996	107.9164	23.0	86.12339999999999	196.4066	33.419399999999996	344.62760000000003	17.113599999999998	0.0	1153.8561	41.791799999999995	0.0	28.5554	0.0	118.39580000000001	26.3719	673.3387	82.3509	37.6599	9.4836	77.27940000000001	0.0	0.0
K18013	3-keto-5-aminohexanoate cleavage enzyme [EC:2.3.1.247]	72.26899999999999	25.0	446.9527	133.5098	22.2855	99.688	215.3139	143.26330000000002	340.9997	11.8272	30.9816	1224.989	1004.9452	9.0588	34.863299999999995	0.0	98.3356	18.3958	700.1016999999999	180.3241	41.746500000000005	4.3816	81.90809999999999	0.0	4.5686
K18014	3-aminobutyryl-CoA ammonia-lyase [EC:4.3.1.14]	123.6266	25.8966	539.7613	143.81040000000002	22.0	95.4025	208.1374	185.2245	403.0852	12.8941	50.9276	1262.1674	646.5095	0.0	42.605799999999995	0.0	128.7719	12.5995	847.0074	304.4184	39.0	27.4215	82.51939999999999	0.0	0.0
K18031	linolenate 9R-lipoxygenase [EC:1.13.11.61]	0.0	0.0	282.5768	11.9167	6.9819	16.0	21.101799999999997	10.775	39.7081	6.6848	0.0	35.8634	0.0	33.7404	5.2554	0.0	27.1232	19.9623	2.7508	20.0886	0.0	39.8316	63.0305	0.0	0.0
K18049	methylphosphonate synthase [EC:1.13.11.73]	28.6975	279.7794	118.21900000000001	90.7885	61.328900000000004	0.0	53.6242	50.3769	120.7646	120.7434	17.3333	468.5209	98.4558	10.6842	158.8586	0.0	66.4154	91.7863	202.3816	68.94200000000001	19.8601	75.183	192.2981	0.0	0.0
K18058	L-asparagine oxygenase [EC:1.14.11.39]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	346.791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.8988	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K18112	(E)-2-epi-beta-caryophyllene synthase [EC:4.2.3.137]	0.0	0.0	34.5492	0.0	0.0	0.0	0.0	0.0	16.0464	0.0	0.0	0.0	0.0	0.0	9.0	0.0	59.0831	6.6377	10.9931	16.6904	0.0	0.0	0.0	0.0	0.0
K18113	miltiradiene synthase / copalyl diphosphate synthase [EC:4.2.3.131 5.5.1.12]	0.0	0.0	0.0	11.2949	0.0	0.0	0.0	0.0	5.1767	0.0	0.0	0.0	0.0	8.1062	22.0	0.0	0.0	6.706	13.4104	4.7863	0.0	0.0	0.0	0.0	0.0
K18114	dimethylallylcistransferase [EC:2.5.1.28]	264.9129	553.5368	848.8849	454.9216	140.2186	254.5083	332.4748	322.5508	1574.3063	101.1232	175.0084	957.0607	214.9742	193.6984	97.3009	143.1014	379.8042	659.6184	391.9114	425.1307	212.067	93.37129999999999	98.1431	14.8543	53.7901
K18116	beta-phellandrene synthase (neryl-diphosphate-cyclizing) [EC:4.2.3.51]	0.0	0.0	0.0	25.9449	0.0	0.0	4.7962	2.0	37.1786	6.8061	19.8793	10.8241	0.0	15.0	9.9115	0.0	58.7405	5.399	0.0	31.785600000000002	0.0	44.894999999999996	39.7452	0.0	0.0
K18118	succinyl-CoA:acetate CoA-transferase [EC:2.8.3.18]	212.662	301.1986	239.836	297.1178	89.6335	276.99429999999995	37.0159	569.442	407.5469	102.7098	216.275	378.3618	187.6567	75.8524	0.0	0.0	5.6212	558.3901999999999	134.7442	460.6252	66.3249	400.7576	176.7984	25.7732	0.0
K18119	succinate-semialdehyde dehydrogenase [EC:1.2.1.76]	11.0897	0.0	0.0	6.4887	0.0	0.0	0.0	4.9478	4.5476	0.0	0.0	76.2338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.6014	0.0	0.0	0.0	0.0	0.0
K18120	4-hydroxybutyrate dehydrogenase [EC:1.1.1.61]	10.2186	0.0	0.0	0.0	0.0	0.0	4.7439	0.0	7.4735	5.9119	0.0	102.10210000000001	0.0	0.0	0.0	0.0	11.7538	0.0	5.9256	51.1391	0.0	0.0	11.5319	0.0	0.0
K18122	4-hydroxybutyrate CoA-transferase [EC:2.8.3.-]	99.6314	12.0	352.1877	141.9207	17.7149	203.4008	48.4605	260.5709	80.7616	0.0	147.1211	1262.0729000000001	718.8631	22.0623	0.0	0.0	32.9578	336.2988	505.9371	291.2345	72.63980000000001	54.6173	41.0261	0.0	0.0
K18133	major outer membrane protein P.IB	24.636	0.0	1044.3505	216.66230000000002	0.0	165.69459999999998	211.5888	137.7683	382.5806	0.0	91.4606	1675.8648	4204.1557	201.672	37.3742	50.5396	583.2080000000001	826.4135	1386.3218	406.8284	304.1099	224.69830000000002	5.7713	8.5515	0.0
K18136	TetR/AcrR family transcriptional regulator, multidrug resistance operon repressor	41.949	790.2039	115.1123	61.0	122.39	50.4641	125.0	177.391	230.04149999999998	63.0	6.903	780.1416	589.1433	281.6093	17.9568	11.5216	114.12049999999999	124.0897	505.7147	158.64690000000002	66.1054	119.3618	201.1458	7.0177	0.0
K18138	multidrug efflux pump	169.92610000000002	1173.0982	1182.4898	627.5126	350.5607	337.7718	553.3261	363.5992	1413.4954	267.1786	441.6825	3398.0724	2103.2364	411.9217	169.4487	29.4777	943.0733	1151.0767	1435.2786999999998	759.0203	184.63889999999998	303.4397	710.7891999999999	4.1027	3.9243
K18139	outer membrane protein, multidrug efflux system	120.2184	0.0	442.7414	241.6653	21.1803	153.7848	154.3612	140.9963	379.4384	27.129800000000003	108.8214	585.1657	1197.3703	119.1754	22.9872	0.0	307.4346	436.4721	774.226	516.0501	111.6016	161.4146	181.9388	6.4438	0.0
K18144	two-component system, OmpR family, response regulator AdeR	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.9413	0.0	85.6223	0.0	24.97	0.0	0.0	0.0
